Source File,Page,Has_Text,Has_Order_Header,Used_OCR
70.pdf,49,True,True,False
70.pdf,50,True,True,False
70.pdf,51,True,True,False
70.pdf,52,True,True,False
70.pdf,53,True,True,False
70.pdf,54,True,True,False
70.pdf,55,True,True,False
70.pdf,56,True,True,False
70.pdf,57,True,True,False
70.pdf,58,True,True,False
70.pdf,59,True,True,False
70.pdf,60,True,True,False
70.pdf,61,True,True,False
70.pdf,62,True,True,False
70.pdf,63,True,True,False
70.pdf,64,True,True,False
70.pdf,65,True,True,False
70.pdf,66,True,True,False
70.pdf,67,True,True,False
70.pdf,68,True,True,False
70.pdf,69,True,True,False
70.pdf,70,True,False,True
70.pdf,71,True,True,False
70.pdf,72,True,True,False
70.pdf,73,True,True,False
70.pdf,74,True,True,False
70.pdf,75,True,True,False
70.pdf,76,True,True,False
70.pdf,77,True,True,False
70.pdf,78,True,True,False
70.pdf,79,True,True,False
70.pdf,80,True,True,False
70.pdf,81,True,True,False
70.pdf,82,True,True,False
70.pdf,83,True,True,False
71.pdf,1,True,True,False
71.pdf,2,True,True,False
71.pdf,3,True,True,False
71.pdf,4,True,True,False
71.pdf,5,True,True,False
71.pdf,6,True,True,False
71.pdf,7,True,True,False
71.pdf,8,True,True,False
71.pdf,9,True,True,False
71.pdf,10,True,True,False
71.pdf,11,True,True,False
71.pdf,12,True,True,False
71.pdf,13,True,True,False
71.pdf,14,True,True,False
71.pdf,15,True,True,False
71.pdf,16,True,True,False
71.pdf,17,True,True,False
71.pdf,18,True,True,False
71.pdf,19,True,True,False
71.pdf,20,True,True,False
71.pdf,21,True,True,False
71.pdf,22,True,True,False
71.pdf,23,True,True,False
71.pdf,24,True,True,False
71.pdf,25,True,True,False
71.pdf,26,True,True,False
71.pdf,27,True,True,False
71.pdf,28,True,True,False
71.pdf,29,True,True,False
71.pdf,30,True,True,False
71.pdf,31,True,True,False
71.pdf,32,True,True,False
71.pdf,33,True,True,False
71.pdf,34,True,True,False
71.pdf,35,True,True,False
71.pdf,36,True,True,False
71.pdf,37,True,True,False
71.pdf,38,True,True,False
71.pdf,39,True,True,False
71.pdf,40,True,True,False
71.pdf,41,True,True,False
71.pdf,42,True,True,False
71.pdf,43,True,True,False
71.pdf,44,True,True,False
71.pdf,45,True,True,False
71.pdf,46,True,True,False
71.pdf,47,True,True,False
71.pdf,48,True,True,False
71.pdf,49,True,True,False
71.pdf,50,True,True,False
71.pdf,51,True,True,False
71.pdf,52,True,True,False
71.pdf,53,True,True,False
71.pdf,54,True,True,False
71.pdf,55,True,True,False
71.pdf,56,True,True,False
71.pdf,57,True,True,False
71.pdf,58,True,True,False
71.pdf,59,True,True,False
71.pdf,60,True,True,False
71.pdf,61,True,True,False
71.pdf,62,True,True,False
71.pdf,63,True,True,False
71.pdf,64,True,True,False
71.pdf,65,True,True,False
71.pdf,66,True,True,False
71.pdf,67,True,True,False
71.pdf,68,True,True,False
71.pdf,69,True,True,False
71.pdf,70,True,True,False
71.pdf,71,True,True,False
71.pdf,72,True,True,False
71.pdf,73,True,True,False
71.pdf,74,True,True,False
71.pdf,75,True,True,False
71.pdf,76,True,True,False
71.pdf,77,True,True,False
71.pdf,78,True,True,False
71.pdf,79,True,True,False
71.pdf,80,True,True,False
72.pdf,1,True,True,False
72.pdf,2,True,True,False
72.pdf,3,True,True,False
72.pdf,4,True,True,False
72.pdf,5,True,True,False
72.pdf,6,True,False,True
72.pdf,7,True,True,False
72.pdf,8,True,True,False
72.pdf,9,True,True,False
72.pdf,10,True,True,False
72.pdf,11,True,True,False
72.pdf,12,True,True,False
72.pdf,13,True,True,False
72.pdf,14,True,True,False
72.pdf,15,True,True,False
72.pdf,16,True,True,False
72.pdf,17,True,True,False
72.pdf,18,True,True,False
72.pdf,19,True,True,False
72.pdf,20,True,True,False
72.pdf,21,True,True,False
72.pdf,22,True,True,False
72.pdf,23,True,False,True
72.pdf,24,True,True,False
72.pdf,25,True,True,False
72.pdf,26,True,True,False
72.pdf,27,True,True,False
72.pdf,28,True,False,True
72.pdf,29,True,True,False
72.pdf,30,True,False,True
72.pdf,31,True,True,False
72.pdf,32,True,True,False
72.pdf,33,True,True,False
72.pdf,34,True,True,False
72.pdf,35,True,True,False
72.pdf,36,True,True,False
72.pdf,37,True,True,False
72.pdf,38,True,True,False
72.pdf,39,True,True,False
72.pdf,40,True,True,False
72.pdf,41,True,True,False
72.pdf,42,True,False,True
72.pdf,43,True,True,False
72.pdf,44,True,True,False
72.pdf,45,True,True,False
72.pdf,46,True,True,False
72.pdf,47,True,True,False
72.pdf,48,True,True,False
72.pdf,49,True,True,False
72.pdf,50,True,True,False
72.pdf,51,True,True,False
72.pdf,52,True,False,True
72.pdf,53,True,True,False
72.pdf,54,True,True,False
72.pdf,55,True,True,False
72.pdf,56,True,True,False
72.pdf,57,True,True,False
72.pdf,58,True,True,False
72.pdf,59,True,True,False
72.pdf,60,True,True,False
72.pdf,61,True,True,False
72.pdf,62,True,True,False
72.pdf,63,True,False,True
72.pdf,64,True,True,False
72.pdf,65,True,False,True
72.pdf,66,True,True,False
72.pdf,67,True,True,False
72.pdf,68,True,True,False
72.pdf,69,True,False,True
72.pdf,70,True,True,False
72.pdf,71,True,True,False
72.pdf,72,True,True,False
72.pdf,73,True,True,False
72.pdf,74,True,True,False
72.pdf,75,True,True,False
72.pdf,76,True,True,False
72.pdf,77,True,True,False
72.pdf,78,True,True,False
72.pdf,79,True,True,False
72.pdf,80,True,True,False
72.pdf,81,True,True,False
72.pdf,82,True,True,False
72.pdf,83,True,True,False
72.pdf,84,True,True,False
72.pdf,85,True,True,False
72.pdf,86,True,True,False
72.pdf,87,True,True,False
72.pdf,88,True,True,False
72.pdf,89,True,True,False
73.pdf,1,True,True,False
73.pdf,2,True,True,False
73.pdf,3,True,True,False
73.pdf,4,True,True,False
73.pdf,5,True,True,False
73.pdf,6,True,True,False
73.pdf,7,True,True,False
73.pdf,8,True,True,False
73.pdf,9,True,True,False
73.pdf,10,True,True,False
73.pdf,11,True,True,False
73.pdf,12,True,True,False
73.pdf,13,True,True,False
73.pdf,14,True,True,False
73.pdf,15,True,True,False
73.pdf,16,True,True,False
73.pdf,17,True,True,False
73.pdf,18,True,True,False
73.pdf,19,True,True,False
73.pdf,20,True,True,False
73.pdf,21,True,True,False
73.pdf,22,True,True,False
73.pdf,23,True,True,False
73.pdf,24,True,True,False
73.pdf,25,True,True,False
73.pdf,26,True,True,False
73.pdf,27,True,True,False
73.pdf,28,True,True,False
73.pdf,29,True,True,False
73.pdf,30,True,False,True
73.pdf,31,True,True,False
73.pdf,32,True,True,False
73.pdf,33,True,True,False
73.pdf,34,True,True,False
73.pdf,35,True,True,False
73.pdf,36,True,True,False
73.pdf,37,True,True,False
73.pdf,38,True,True,False
73.pdf,39,True,True,False
73.pdf,40,True,True,False
73.pdf,41,True,True,False
73.pdf,42,True,True,False
73.pdf,43,True,True,False
73.pdf,44,True,True,False
73.pdf,45,True,True,False
73.pdf,46,True,True,False
73.pdf,47,True,True,False
73.pdf,48,True,True,False
73.pdf,49,True,True,False
73.pdf,50,True,True,False
73.pdf,51,True,True,False
73.pdf,52,True,True,False
73.pdf,53,True,True,False
73.pdf,54,True,True,False
73.pdf,55,True,True,False
73.pdf,56,True,True,False
73.pdf,57,True,True,False
73.pdf,58,True,True,False
73.pdf,59,True,True,False
73.pdf,60,True,True,False
73.pdf,61,True,True,False
73.pdf,62,True,True,False
73.pdf,63,True,True,False
73.pdf,64,True,True,False
73.pdf,65,True,True,False
73.pdf,66,True,True,False
73.pdf,67,True,True,False
73.pdf,68,True,True,False
73.pdf,69,True,True,False
73.pdf,70,True,True,False
73.pdf,71,True,True,False
73.pdf,72,True,True,False
73.pdf,73,True,True,False
73.pdf,74,True,True,False
73.pdf,75,True,True,False
73.pdf,76,True,True,False
73.pdf,77,True,True,False
73.pdf,78,True,True,False
73.pdf,79,True,True,False
73.pdf,80,True,True,False
73.pdf,81,True,True,False
74.pdf,1,True,True,False
74.pdf,2,True,True,False
74.pdf,3,True,True,False
74.pdf,4,True,True,False
74.pdf,5,True,True,False
74.pdf,6,True,True,False
74.pdf,7,True,True,False
74.pdf,8,True,True,False
74.pdf,9,True,True,False
74.pdf,10,True,True,False
74.pdf,11,True,True,False
74.pdf,12,True,True,False
74.pdf,13,True,True,False
74.pdf,14,True,True,False
74.pdf,15,True,True,False
74.pdf,16,True,True,False
74.pdf,17,True,True,False
74.pdf,18,True,True,False
74.pdf,19,True,True,False
74.pdf,20,True,True,False
74.pdf,21,True,True,False
74.pdf,22,True,True,False
74.pdf,23,True,True,False
74.pdf,24,True,True,False
74.pdf,25,True,True,False
74.pdf,26,True,True,False
74.pdf,27,True,True,False
74.pdf,28,True,True,False
74.pdf,29,True,True,False
74.pdf,30,True,False,True
74.pdf,31,True,True,False
74.pdf,32,True,True,False
74.pdf,33,True,True,False
74.pdf,34,True,True,False
74.pdf,35,True,True,False
74.pdf,36,True,True,False
74.pdf,37,True,True,False
74.pdf,38,True,True,False
74.pdf,39,True,True,False
74.pdf,40,True,True,False
74.pdf,41,True,True,False
74.pdf,42,True,True,False
74.pdf,43,True,True,False
74.pdf,44,True,True,False
74.pdf,45,True,True,False
74.pdf,46,True,True,False
74.pdf,47,True,True,False
74.pdf,48,True,True,False
74.pdf,49,True,True,False
74.pdf,50,True,True,False
74.pdf,51,True,True,False
74.pdf,52,True,True,False
74.pdf,53,True,True,False
74.pdf,54,True,True,False
74.pdf,55,True,True,False
74.pdf,56,True,True,False
74.pdf,57,True,True,False
74.pdf,58,True,True,False
74.pdf,59,True,True,False
74.pdf,60,True,True,False
74.pdf,61,True,True,False
74.pdf,62,True,True,False
74.pdf,63,True,True,False
74.pdf,64,True,True,False
74.pdf,65,True,True,False
74.pdf,66,True,True,False
74.pdf,67,True,True,False
74.pdf,68,True,True,False
74.pdf,69,True,True,False
74.pdf,70,True,True,False
74.pdf,71,True,True,False
74.pdf,72,True,True,False
74.pdf,73,True,True,False
74.pdf,74,True,True,False
74.pdf,75,True,True,False
74.pdf,76,True,True,False
74.pdf,77,True,True,False
74.pdf,78,True,True,False
74.pdf,79,True,True,False
74.pdf,80,True,True,False
74.pdf,81,True,True,False
75.pdf,1,True,True,False
75.pdf,2,True,True,False
75.pdf,3,True,True,False
75.pdf,4,True,True,False
75.pdf,5,True,True,False
75.pdf,6,True,True,False
75.pdf,7,True,True,False
75.pdf,8,True,True,False
75.pdf,9,True,True,False
75.pdf,10,True,True,False
75.pdf,11,True,True,False
75.pdf,12,True,True,False
75.pdf,13,True,True,False
75.pdf,14,True,True,False
75.pdf,15,True,True,False
75.pdf,16,True,True,False
75.pdf,17,True,True,False
75.pdf,18,True,True,False
75.pdf,19,True,True,False
75.pdf,20,True,True,False
75.pdf,21,True,True,False
75.pdf,22,True,True,False
75.pdf,23,True,True,False
75.pdf,24,True,True,False
75.pdf,25,True,True,False
75.pdf,26,True,True,False
75.pdf,27,True,True,False
75.pdf,28,True,True,False
75.pdf,29,True,True,False
75.pdf,30,True,True,False
75.pdf,31,True,True,False
75.pdf,32,True,True,False
75.pdf,33,True,True,False
75.pdf,34,True,True,False
75.pdf,35,True,True,False
75.pdf,36,True,True,False
75.pdf,37,True,True,False
75.pdf,38,True,True,False
75.pdf,39,True,True,False
75.pdf,40,True,True,False
75.pdf,41,True,True,False
75.pdf,42,True,True,False
75.pdf,43,True,True,False
75.pdf,44,True,True,False
75.pdf,45,True,True,False
75.pdf,46,True,True,False
75.pdf,47,True,True,False
75.pdf,48,True,True,False
75.pdf,49,True,True,False
75.pdf,50,True,True,False
75.pdf,51,True,True,False
75.pdf,52,True,True,False
75.pdf,53,True,True,False
75.pdf,54,True,True,False
75.pdf,55,True,True,False
75.pdf,56,True,True,False
75.pdf,57,True,True,False
75.pdf,58,True,True,False
75.pdf,59,True,True,False
75.pdf,60,True,True,False
75.pdf,61,True,True,False
75.pdf,62,True,True,False
75.pdf,63,True,True,False
75.pdf,64,True,True,False
75.pdf,65,True,True,False
75.pdf,66,True,True,False
75.pdf,67,True,True,False
75.pdf,68,True,True,False
75.pdf,69,True,False,True
75.pdf,70,True,True,False
75.pdf,71,True,True,False
75.pdf,72,True,True,False
75.pdf,73,True,True,False
75.pdf,74,True,False,True
75.pdf,75,True,True,False
75.pdf,76,True,True,False
75.pdf,77,True,True,False
75.pdf,78,True,True,False
75.pdf,79,True,True,False
75.pdf,80,True,True,False
75.pdf,81,True,True,False
75.pdf,82,True,True,False
76.pdf,1,True,True,False
76.pdf,2,True,True,False
76.pdf,3,True,True,False
76.pdf,4,True,True,False
76.pdf,5,True,True,False
76.pdf,6,True,True,False
76.pdf,7,True,True,False
76.pdf,8,True,True,False
76.pdf,9,True,True,False
76.pdf,10,True,True,False
76.pdf,11,True,True,False
76.pdf,12,True,True,False
76.pdf,13,True,True,False
76.pdf,14,True,True,False
76.pdf,15,True,True,False
76.pdf,16,True,True,False
76.pdf,17,True,True,False
76.pdf,18,True,True,False
76.pdf,19,True,True,False
76.pdf,20,True,True,False
76.pdf,21,True,True,False
76.pdf,22,True,True,False
76.pdf,23,True,True,False
76.pdf,24,True,True,False
76.pdf,25,True,True,False
76.pdf,26,True,True,False
76.pdf,27,True,True,False
76.pdf,28,True,True,False
76.pdf,29,True,True,False
76.pdf,30,True,True,False
76.pdf,31,True,True,False
76.pdf,32,True,True,False
76.pdf,33,True,True,False
76.pdf,34,True,True,False
76.pdf,35,True,True,False
76.pdf,36,True,True,False
76.pdf,37,True,True,False
76.pdf,38,True,True,False
76.pdf,39,True,True,False
76.pdf,40,True,True,False
76.pdf,41,True,True,False
76.pdf,42,True,True,False
76.pdf,43,True,False,True
76.pdf,44,True,True,False
76.pdf,45,True,True,False
76.pdf,46,True,True,False
76.pdf,47,True,True,False
76.pdf,48,True,True,False
76.pdf,49,True,True,False
76.pdf,50,True,True,False
76.pdf,51,True,True,False
76.pdf,52,True,True,False
76.pdf,53,True,True,False
76.pdf,54,True,True,False
76.pdf,55,True,True,False
76.pdf,56,True,True,False
76.pdf,57,True,True,False
76.pdf,58,True,True,False
76.pdf,59,True,True,False
76.pdf,60,True,True,False
76.pdf,61,True,True,False
76.pdf,62,True,True,False
76.pdf,63,True,True,False
76.pdf,64,True,True,False
76.pdf,65,True,True,False
76.pdf,66,True,True,False
76.pdf,67,True,True,False
76.pdf,68,True,False,True
76.pdf,69,True,True,False
76.pdf,70,True,True,False
76.pdf,71,True,True,False
76.pdf,72,True,True,False
76.pdf,73,True,True,False
76.pdf,74,True,True,False
76.pdf,75,True,True,False
76.pdf,76,True,True,False
76.pdf,77,True,True,False
76.pdf,78,True,True,False
76.pdf,79,True,True,False
76.pdf,80,True,True,False
76.pdf,81,True,True,False
76.pdf,82,True,True,False
77.pdf,1,True,True,False
77.pdf,2,True,True,False
77.pdf,3,True,True,False
77.pdf,4,True,True,False
77.pdf,5,True,True,False
77.pdf,6,True,True,False
77.pdf,7,True,True,False
77.pdf,8,True,True,False
77.pdf,9,True,True,False
77.pdf,10,True,True,False
77.pdf,11,True,True,False
77.pdf,12,True,True,False
77.pdf,13,True,True,False
77.pdf,14,True,True,False
77.pdf,15,True,True,False
77.pdf,16,True,True,False
77.pdf,17,True,True,False
77.pdf,18,True,True,False
77.pdf,19,True,True,False
77.pdf,20,True,True,False
77.pdf,21,True,True,False
77.pdf,22,True,True,False
77.pdf,23,True,True,False
77.pdf,24,True,True,False
77.pdf,25,True,True,False
77.pdf,26,True,False,True
77.pdf,27,True,True,False
77.pdf,28,True,True,False
77.pdf,29,True,True,False
77.pdf,30,True,True,False
77.pdf,31,True,True,False
77.pdf,32,True,True,False
77.pdf,33,True,True,False
77.pdf,34,True,True,False
77.pdf,35,True,True,False
77.pdf,36,True,True,False
77.pdf,37,True,True,False
77.pdf,38,True,True,False
77.pdf,39,True,True,False
77.pdf,40,True,True,False
77.pdf,41,True,True,False
77.pdf,42,True,True,False
77.pdf,43,True,True,False
77.pdf,44,True,True,False
77.pdf,45,True,True,False
77.pdf,46,True,True,False
77.pdf,47,True,True,False
77.pdf,48,True,True,False
77.pdf,49,True,True,False
77.pdf,50,True,True,False
77.pdf,51,True,True,False
77.pdf,52,True,True,False
77.pdf,53,True,True,False
77.pdf,54,True,True,False
77.pdf,55,True,True,False
77.pdf,56,True,True,False
77.pdf,57,True,False,True
77.pdf,58,True,True,False
77.pdf,59,True,True,False
77.pdf,60,True,True,False
77.pdf,61,True,True,False
77.pdf,62,True,True,False
77.pdf,63,True,True,False
77.pdf,64,True,True,False
77.pdf,65,True,True,False
77.pdf,66,True,True,False
77.pdf,67,True,True,False
77.pdf,68,True,True,False
77.pdf,69,True,True,False
77.pdf,70,True,True,False
77.pdf,71,True,True,False
77.pdf,72,True,True,False
77.pdf,73,False,False,False
77.pdf,74,True,True,False
77.pdf,75,True,True,False
77.pdf,76,True,True,False
77.pdf,77,True,True,False
77.pdf,78,True,True,False
77.pdf,79,True,True,False
77.pdf,80,True,True,False
77.pdf,81,True,True,False
77.pdf,82,True,True,False
77.pdf,83,True,True,False
78.pdf,1,True,True,False
78.pdf,2,True,True,False
78.pdf,3,True,True,False
78.pdf,4,True,True,False
78.pdf,5,True,True,False
78.pdf,6,True,True,False
78.pdf,7,True,True,False
78.pdf,8,True,True,False
78.pdf,9,True,True,False
78.pdf,10,True,True,False
78.pdf,11,True,True,False
78.pdf,12,True,True,False
78.pdf,13,True,True,False
78.pdf,14,True,True,False
78.pdf,15,True,True,False
78.pdf,16,True,True,False
78.pdf,17,True,True,False
78.pdf,18,True,True,False
78.pdf,19,True,True,False
78.pdf,20,True,True,False
78.pdf,21,True,True,False
78.pdf,22,True,True,False
78.pdf,23,True,True,False
78.pdf,24,True,True,False
78.pdf,25,True,True,False
78.pdf,26,True,True,False
78.pdf,27,True,True,False
78.pdf,28,True,True,False
78.pdf,29,True,True,False
78.pdf,30,True,True,False
78.pdf,31,True,True,False
78.pdf,32,True,True,False
78.pdf,33,True,True,False
78.pdf,34,True,True,False
78.pdf,35,True,True,False
78.pdf,36,True,True,False
78.pdf,37,True,True,False
78.pdf,38,True,True,False
78.pdf,39,True,True,False
78.pdf,40,True,True,False
78.pdf,41,False,False,False
78.pdf,42,True,True,False
78.pdf,43,True,True,False
78.pdf,44,True,True,False
78.pdf,45,True,True,False
78.pdf,46,True,True,False
78.pdf,47,True,True,False
78.pdf,48,True,True,False
78.pdf,49,True,True,False
78.pdf,50,True,True,False
78.pdf,51,True,True,False
78.pdf,52,True,True,False
78.pdf,53,True,True,False
78.pdf,54,True,True,False
78.pdf,55,True,True,False
78.pdf,56,True,True,False
78.pdf,57,True,True,False
78.pdf,58,True,False,True
78.pdf,59,True,True,False
78.pdf,60,True,True,False
78.pdf,61,True,True,False
78.pdf,62,True,True,False
78.pdf,63,True,True,False
78.pdf,64,True,True,False
78.pdf,65,True,True,False
78.pdf,66,True,True,False
78.pdf,67,True,True,False
78.pdf,68,True,True,False
78.pdf,69,True,True,False
78.pdf,70,True,True,False
78.pdf,71,True,True,False
78.pdf,72,True,True,False
78.pdf,73,True,True,False
78.pdf,74,True,True,False
78.pdf,75,True,True,False
78.pdf,76,True,True,False
78.pdf,77,True,True,False
78.pdf,78,True,True,False
78.pdf,79,True,True,False
78.pdf,80,True,True,False
78.pdf,81,True,True,False
78.pdf,82,True,True,False
79.pdf,1,True,True,False
79.pdf,2,True,True,False
79.pdf,3,True,True,False
79.pdf,4,True,True,False
79.pdf,5,True,True,False
79.pdf,6,True,True,False
79.pdf,7,True,True,False
79.pdf,8,True,True,False
79.pdf,9,True,True,False
79.pdf,10,True,True,False
79.pdf,11,True,True,False
79.pdf,12,True,True,False
79.pdf,13,True,True,False
79.pdf,14,True,True,False
79.pdf,15,False,False,False
79.pdf,16,True,True,False
79.pdf,17,True,True,False
79.pdf,18,True,True,False
79.pdf,19,True,True,False
79.pdf,20,True,True,False
79.pdf,21,True,True,False
79.pdf,22,True,True,False
79.pdf,23,True,True,False
79.pdf,24,True,True,False
79.pdf,25,True,True,False
79.pdf,26,True,True,False
79.pdf,27,True,True,False
79.pdf,28,True,True,False
79.pdf,29,True,True,False
79.pdf,30,True,True,False
79.pdf,31,True,True,False
79.pdf,32,True,True,False
79.pdf,33,True,True,False
79.pdf,34,True,True,False
79.pdf,35,True,True,False
79.pdf,36,True,True,False
79.pdf,37,True,True,False
79.pdf,38,True,True,False
79.pdf,39,True,True,False
79.pdf,40,True,True,False
79.pdf,41,True,True,False
79.pdf,42,True,True,False
79.pdf,43,True,True,False
79.pdf,44,True,True,False
79.pdf,45,True,True,False
79.pdf,46,True,True,False
79.pdf,47,True,True,False
79.pdf,48,True,True,False
79.pdf,49,True,True,False
79.pdf,50,True,True,False
79.pdf,51,True,True,False
79.pdf,52,True,True,False
79.pdf,53,True,True,False
79.pdf,54,True,True,False
79.pdf,55,True,True,False
79.pdf,56,True,True,False
79.pdf,57,True,True,False
79.pdf,58,True,True,False
79.pdf,59,True,True,False
79.pdf,60,True,True,False
79.pdf,61,True,True,False
79.pdf,62,True,True,False
79.pdf,63,True,True,False
79.pdf,64,True,True,False
79.pdf,65,True,True,False
79.pdf,66,True,True,False
79.pdf,67,True,True,False
79.pdf,68,True,True,False
79.pdf,69,True,True,False
79.pdf,70,True,True,False
79.pdf,71,True,True,False
79.pdf,72,True,True,False
79.pdf,73,True,True,False
79.pdf,74,True,True,False
79.pdf,75,True,True,False
79.pdf,76,True,True,False
79.pdf,77,True,True,False
79.pdf,78,True,True,False
79.pdf,79,True,True,False
79.pdf,80,True,True,False
79.pdf,81,True,True,False
8.pdf,1,True,True,False
8.pdf,2,True,True,False
8.pdf,3,True,True,False
8.pdf,4,True,True,False
8.pdf,5,True,True,False
8.pdf,6,True,True,False
8.pdf,7,True,True,False
8.pdf,8,True,True,False
8.pdf,9,True,True,False
8.pdf,10,True,True,False
8.pdf,11,True,True,False
8.pdf,12,True,True,False
8.pdf,13,True,True,False
8.pdf,14,True,True,False
8.pdf,15,True,True,False
8.pdf,16,True,True,False
8.pdf,17,True,True,False
8.pdf,18,True,True,False
8.pdf,19,True,True,False
8.pdf,20,True,True,False
8.pdf,21,True,True,False
8.pdf,22,True,True,False
8.pdf,23,True,True,False
8.pdf,24,True,True,False
8.pdf,25,True,True,False
8.pdf,26,True,True,False
8.pdf,27,True,True,False
8.pdf,28,True,True,False
8.pdf,29,True,True,False
8.pdf,30,True,True,False
8.pdf,31,True,True,False
8.pdf,32,True,True,False
8.pdf,33,True,True,False
8.pdf,34,True,True,False
8.pdf,35,True,True,False
8.pdf,36,True,True,False
8.pdf,37,True,True,False
8.pdf,38,True,True,False
8.pdf,39,True,True,False
8.pdf,40,True,True,False
8.pdf,41,True,True,False
8.pdf,42,True,True,False
8.pdf,43,True,True,False
8.pdf,44,True,True,False
8.pdf,45,True,True,False
8.pdf,46,True,True,False
8.pdf,47,True,True,False
8.pdf,48,True,True,False
8.pdf,49,True,True,False
8.pdf,50,True,True,False
8.pdf,51,True,True,False
8.pdf,52,True,True,False
8.pdf,53,True,True,False
8.pdf,54,True,True,False
8.pdf,55,True,True,False
8.pdf,56,True,True,False
8.pdf,57,True,True,False
8.pdf,58,True,True,False
8.pdf,59,True,True,False
8.pdf,60,True,True,False
8.pdf,61,True,True,False
8.pdf,62,True,True,False
8.pdf,63,True,True,False
8.pdf,64,True,True,False
8.pdf,65,True,True,False
8.pdf,66,True,True,False
8.pdf,67,True,True,False
8.pdf,68,True,True,False
8.pdf,69,True,True,False
8.pdf,70,True,True,False
8.pdf,71,True,True,False
8.pdf,72,True,True,False
8.pdf,73,True,True,False
8.pdf,74,True,True,False
8.pdf,75,True,True,False
8.pdf,76,True,True,False
8.pdf,77,True,True,False
8.pdf,78,True,True,False
8.pdf,79,True,True,False
8.pdf,80,True,True,False
80.pdf,1,True,True,False
80.pdf,2,True,True,False
80.pdf,3,True,True,False
80.pdf,4,True,True,False
80.pdf,5,True,True,False
80.pdf,6,True,True,False
80.pdf,7,True,True,False
80.pdf,8,True,True,False
80.pdf,9,True,True,False
80.pdf,10,True,True,False
80.pdf,11,True,True,False
80.pdf,12,True,True,False
80.pdf,13,True,True,False
80.pdf,14,True,True,False
80.pdf,15,True,True,False
80.pdf,16,True,True,False
80.pdf,17,True,True,False
80.pdf,18,True,True,False
80.pdf,19,True,True,False
80.pdf,20,True,True,False
80.pdf,21,True,True,False
80.pdf,22,True,True,False
80.pdf,23,True,True,False
80.pdf,24,True,False,True
80.pdf,25,True,True,False
80.pdf,26,True,True,False
80.pdf,27,True,True,False
80.pdf,28,True,True,False
80.pdf,29,True,True,False
80.pdf,30,True,True,False
80.pdf,31,True,True,False
80.pdf,32,True,True,False
80.pdf,33,True,True,False
80.pdf,34,True,True,False
80.pdf,35,True,True,False
80.pdf,36,True,True,False
80.pdf,37,True,True,False
80.pdf,38,True,True,False
80.pdf,39,True,True,False
80.pdf,40,True,True,False
80.pdf,41,True,True,False
80.pdf,42,True,True,False
80.pdf,43,True,True,False
80.pdf,44,True,True,False
80.pdf,45,True,True,False
80.pdf,46,True,True,False
80.pdf,47,True,True,False
80.pdf,48,True,True,False
80.pdf,49,True,True,False
80.pdf,50,True,True,False
80.pdf,51,True,True,False
80.pdf,52,True,True,False
80.pdf,53,True,True,False
80.pdf,54,True,True,False
80.pdf,55,True,True,False
80.pdf,56,True,True,False
80.pdf,57,True,True,False
80.pdf,58,True,True,False
80.pdf,59,True,True,False
80.pdf,60,True,True,False
80.pdf,61,True,True,False
80.pdf,62,True,True,False
80.pdf,63,True,True,False
80.pdf,64,True,True,False
80.pdf,65,True,True,False
80.pdf,66,True,True,False
80.pdf,67,True,True,False
80.pdf,68,True,True,False
80.pdf,69,True,True,False
80.pdf,70,True,True,False
80.pdf,71,True,True,False
80.pdf,72,True,True,False
80.pdf,73,True,True,False
80.pdf,74,True,True,False
80.pdf,75,True,True,False
80.pdf,76,True,True,False
80.pdf,77,True,True,False
80.pdf,78,True,True,False
80.pdf,79,True,True,False
80.pdf,80,True,True,False
80.pdf,81,True,True,False
81.pdf,1,True,True,False
81.pdf,2,True,True,False
81.pdf,3,True,True,False
81.pdf,4,True,True,False
81.pdf,5,True,True,False
81.pdf,6,False,False,False
81.pdf,7,True,True,False
81.pdf,8,True,True,False
81.pdf,9,True,True,False
81.pdf,10,True,True,False
81.pdf,11,True,True,False
81.pdf,12,True,False,True
81.pdf,13,True,True,False
81.pdf,14,True,True,False
81.pdf,15,True,True,False
81.pdf,16,True,True,False
81.pdf,17,True,True,False
81.pdf,18,True,True,False
81.pdf,19,True,True,False
81.pdf,20,True,True,False
81.pdf,21,True,True,False
81.pdf,22,True,True,False
81.pdf,23,True,True,False
81.pdf,24,True,True,False
81.pdf,25,True,True,False
81.pdf,26,True,True,False
81.pdf,27,True,True,False
81.pdf,28,True,True,False
81.pdf,29,True,True,False
81.pdf,30,True,True,False
81.pdf,31,True,True,False
81.pdf,32,True,True,False
81.pdf,33,True,True,False
81.pdf,34,True,True,False
81.pdf,35,True,True,False
81.pdf,36,True,True,False
81.pdf,37,True,True,False
81.pdf,38,True,True,False
81.pdf,39,True,True,False
81.pdf,40,True,True,False
81.pdf,41,True,True,False
81.pdf,42,True,True,False
81.pdf,43,True,True,False
81.pdf,44,True,True,False
81.pdf,45,True,True,False
81.pdf,46,True,True,False
81.pdf,47,True,True,False
81.pdf,48,True,True,False
81.pdf,49,True,True,False
81.pdf,50,True,True,False
81.pdf,51,True,True,False
81.pdf,52,True,True,False
81.pdf,53,True,True,False
81.pdf,54,True,True,False
81.pdf,55,True,False,True
81.pdf,56,True,True,False
81.pdf,57,True,True,False
81.pdf,58,True,True,False
81.pdf,59,True,True,False
81.pdf,60,True,False,True
